source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,invalid_reason
LEVOFLOXACIN 1.5% EYE DROP,0,SG_PASAR_POSTOP_INFO,LEVOFLOXACIN 1.5% EYE DROP,1742253,,
LEVOFLOXACIN INJECTION,0,SG_PASAR_POSTOP_INFO,LEVOFLOXACIN INJECTION,1742253,,
LEVOTHYROXINE SODIUM [EUTHYROX] TABLET,0,SG_PASAR_POSTOP_INFO,LEVOTHYROXINE SODIUM [EUTHYROX] TABLET,1501700,,
LIDOCAINE (P/FREE) 1% (10MG/ML) INJECTION,0,SG_PASAR_POSTOP_INFO,LIDOCAINE (P/FREE) 1% (10MG/ML) INJECTION,989878,,
LIDOCAINE 2% GEL,0,SG_PASAR_POSTOP_INFO,LIDOCAINE 2% GEL,989878,,
LIDOCAINE 5% PATCH,0,SG_PASAR_POSTOP_INFO,LIDOCAINE 5% PATCH,989878,,
LINAGLIPTIN TABLET,0,SG_PASAR_POSTOP_INFO,LINAGLIPTIN TABLET,40239216,,
LINEZOLID  TABLET,0,SG_PASAR_POSTOP_INFO,LINEZOLID  TABLET,1736887,,
LINEZOLID INJECTION,0,SG_PASAR_POSTOP_INFO,LINEZOLID INJECTION,1736887,,
LISINOPRIL  TABLET,0,SG_PASAR_POSTOP_INFO,LISINOPRIL  TABLET,1308216,,
"LOMOTIL TABLET [DIPHENOXYLATE 2.5MG, ATROPINE 25MCG]",0,SG_PASAR_POSTOP_INFO,"LOMOTIL TABLET [DIPHENOXYLATE 2.5MG, ATROPINE 25MCG]",930916,,
"LOMOTIL TABLET [DIPHENOXYLATE 2.5MG, ATROPINE 25MCG]",0,SG_PASAR_POSTOP_INFO,"LOMOTIL TABLET [DIPHENOXYLATE 2.5MG, ATROPINE 25MCG]",914335,,
LOPERAMIDE HCL CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,LOPERAMIDE HCL CAPSULE/TABLET,991876,,
LORATADINE  TABLET,0,SG_PASAR_POSTOP_INFO,LORATADINE  TABLET,1107830,,
LORAZEPAM  TABLET,0,SG_PASAR_POSTOP_INFO,LORAZEPAM  TABLET,791967,,
LOSARTAN POTASSIUM  TABLET,0,SG_PASAR_POSTOP_INFO,LOSARTAN POTASSIUM  TABLET,1367500,,
LOVASTATIN TABLET,0,SG_PASAR_POSTOP_INFO,LOVASTATIN TABLET,1592085,,
MACROGOL 4000 [FORLAX] ORAL POWDER,0,SG_PASAR_POSTOP_INFO,MACROGOL 4000 [FORLAX] ORAL POWDER,42899937,,
"MADOPAR CAPSULE/TABLET [LEVODOPA, BENSERAZIDE]",0,SG_PASAR_POSTOP_INFO,"MADOPAR CAPSULE/TABLET [LEVODOPA, BENSERAZIDE]",789578,,
"MADOPAR CAPSULE/TABLET [LEVODOPA, BENSERAZIDE]",0,SG_PASAR_POSTOP_INFO,"MADOPAR CAPSULE/TABLET [LEVODOPA, BENSERAZIDE]",19016463,,
MAGNESIUM (ELEMENTAL) CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,MAGNESIUM (ELEMENTAL) CAPSULE/TABLET,19124906,,
MAGNESIUM (ELEMENTAL) TABLET,0,SG_PASAR_POSTOP_INFO,MAGNESIUM (ELEMENTAL) TABLET,19124906,,
MAGNESIUM CARBONATE AROMATIC MIXTURE,0,SG_PASAR_POSTOP_INFO,MAGNESIUM CARBONATE AROMATIC MIXTURE,908464,,
MAGNESIUM SULFATE 49.3% (2MMOL/ML) INJECTION,0,SG_PASAR_POSTOP_INFO,MAGNESIUM SULFATE 49.3% (2MMOL/ML) INJECTION,19093848,,
MAGNESIUM TRISILICATE MIXTURE,0,SG_PASAR_POSTOP_INFO,MAGNESIUM TRISILICATE MIXTURE,908730,,
MANNITOL 20% INFUSION,0,SG_PASAR_POSTOP_INFO,MANNITOL 20% INFUSION,994058,,
MECOBALAMIN [VITAMIN B12] CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,MECOBALAMIN [VITAMIN B12] CAPSULE/TABLET,19009025,,
MEDIUM-CHAIN TRIGLYCERIDES OIL,0,SG_PASAR_POSTOP_INFO,MEDIUM-CHAIN TRIGLYCERIDES OIL,42899398,,
MEFENAMIC ACID CAPSULE,0,SG_PASAR_POSTOP_INFO,MEFENAMIC ACID CAPSULE,1197736,,
MELATONIN PROLONGED RELEASE TABLET,0,SG_PASAR_POSTOP_INFO,MELATONIN PROLONGED RELEASE TABLET,1301152,,
MEROPENEM INJECTION,0,SG_PASAR_POSTOP_INFO,MEROPENEM INJECTION,1709170,,
"METEOSPASMYL CAPSULE [ALVERINE 60MG, SIMETICONE 300MG]",0,SG_PASAR_POSTOP_INFO,"METEOSPASMYL CAPSULE [ALVERINE 60MG, SIMETICONE 300MG]",19030751,,
"METEOSPASMYL CAPSULE [ALVERINE 60MG, SIMETICONE 300MG]",0,SG_PASAR_POSTOP_INFO,"METEOSPASMYL CAPSULE [ALVERINE 60MG, SIMETICONE 300MG]",966991,,
METFORMIN HCL TABLET,0,SG_PASAR_POSTOP_INFO,METFORMIN HCL TABLET,1503297,,
METFORMIN HCL XR EXTENDED RELEASE TABLET,0,SG_PASAR_POSTOP_INFO,METFORMIN HCL XR EXTENDED RELEASE TABLET,1503297,,
METOCLOPRAMIDE HCL  TABLET,0,SG_PASAR_POSTOP_INFO,METOCLOPRAMIDE HCL  TABLET,906780,,
METOCLOPRAMIDE HCL INJECTION,0,SG_PASAR_POSTOP_INFO,METOCLOPRAMIDE HCL INJECTION,906780,,
METOLAZONE TABLET,0,SG_PASAR_POSTOP_INFO,METOLAZONE TABLET,907013,,
METRONIDAZOLE  TABLET,0,SG_PASAR_POSTOP_INFO,METRONIDAZOLE  TABLET,1707164,,
METRONIDAZOLE INJECTION,0,SG_PASAR_POSTOP_INFO,METRONIDAZOLE INJECTION,1707164,,
MICONAZOLE 2% CREAM,0,SG_PASAR_POSTOP_INFO,MICONAZOLE 2% CREAM,907879,,
MICONAZOLE 2% POWDER,0,SG_PASAR_POSTOP_INFO,MICONAZOLE 2% POWDER,907879,,
MIDAZOLAM INJECTION,0,SG_PASAR_POSTOP_INFO,MIDAZOLAM INJECTION,708298,,
MIDODRINE HCL TABLET,0,SG_PASAR_POSTOP_INFO,MIDODRINE HCL TABLET,1308368,,
MILRINONE INJECTION,0,SG_PASAR_POSTOP_INFO,MILRINONE INJECTION,1368671,,
MINOCYCLINE CAPSULE,0,SG_PASAR_POSTOP_INFO,MINOCYCLINE CAPSULE,1708880,,
MIRTAZAPINE SOLTAB,0,SG_PASAR_POSTOP_INFO,MIRTAZAPINE SOLTAB,725131,,
"MIXTARD 30 INJECTION [SOLUBLE 30%, ISOPHANE 70%]",0,SG_PASAR_POSTOP_INFO,"MIXTARD 30 INJECTION [SOLUBLE 30%, ISOPHANE 70%]",1596977,,
"MIXTARD 30 INJECTION [SOLUBLE 30%, ISOPHANE 70%]",0,SG_PASAR_POSTOP_INFO,"MIXTARD 30 INJECTION [SOLUBLE 30%, ISOPHANE 70%]",46221581,,
MOMETASONE FUROATE 0.05% NASAL SPRAY,0,SG_PASAR_POSTOP_INFO,MOMETASONE FUROATE 0.05% NASAL SPRAY,905233,,
MOMETASONE FUROATE 0.1% CREAM,0,SG_PASAR_POSTOP_INFO,MOMETASONE FUROATE 0.1% CREAM,905233,,
MONTELUKAST  TABLET,0,SG_PASAR_POSTOP_INFO,MONTELUKAST  TABLET,1154161,,
MORPHINE SULFATE INJECTION,0,SG_PASAR_POSTOP_INFO,MORPHINE SULFATE INJECTION,1110410,,
MORPHINE SULFATE MIXTURE,0,SG_PASAR_POSTOP_INFO,MORPHINE SULFATE MIXTURE,1110410,,
MORPHINE SULFATE SR TABLET,0,SG_PASAR_POSTOP_INFO,MORPHINE SULFATE SR TABLET,1110410,,
MOXIFLOXACIN INFUSION,0,SG_PASAR_POSTOP_INFO,MOXIFLOXACIN INFUSION,1716903,,
MULTIVITAMIN  TABLET,0,SG_PASAR_POSTOP_INFO,MULTIVITAMIN  TABLET,36878782,,
MULTIVITAMIN DROPS,0,SG_PASAR_POSTOP_INFO,MULTIVITAMIN DROPS,36878782,,
MULTIVITAMIN INJECTION,0,SG_PASAR_POSTOP_INFO,MULTIVITAMIN INJECTION,36878782,,
MYCOPHENOLATE MOFETIL [CELLCEPT] CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,MYCOPHENOLATE MOFETIL [CELLCEPT] CAPSULE/TABLET,19003999,,
MYCOPHENOLIC ACID EC [MYFORTIC] TABLET,0,SG_PASAR_POSTOP_INFO,MYCOPHENOLIC ACID EC [MYFORTIC] TABLET,19012565,,
"MYLANTA DOUBLE STRENGTH SUSPENSION [AL, MG, SIMETICONE]",0,SG_PASAR_POSTOP_INFO,"MYLANTA DOUBLE STRENGTH SUSPENSION [AL, MG, SIMETICONE]",985247,,
"MYLANTA DOUBLE STRENGTH SUSPENSION [AL, MG, SIMETICONE]",0,SG_PASAR_POSTOP_INFO,"MYLANTA DOUBLE STRENGTH SUSPENSION [AL, MG, SIMETICONE]",992956,,
"MYLANTA DOUBLE STRENGTH SUSPENSION [AL, MG, SIMETICONE]",0,SG_PASAR_POSTOP_INFO,"MYLANTA DOUBLE STRENGTH SUSPENSION [AL, MG, SIMETICONE]",966991,,
MYOTEIN POWDER,0,SG_PASAR_POSTOP_INFO,MYOTEIN POWDER,40798859,,
NAPROXEN  SODIUM TABLET,0,SG_PASAR_POSTOP_INFO,NAPROXEN  SODIUM TABLET,1115008,,
NEBIVOLOL TABLET,0,SG_PASAR_POSTOP_INFO,NEBIVOLOL TABLET,1314577,,
NEPRO HP (HIGHER PROTEIN) LIQUID,0,SG_PASAR_POSTOP_INFO,NEPRO HP (HIGHER PROTEIN) LIQUID,40798859,,
"NEUROBION  TABLET [VIT B1 100MG, B6 200MG, B12 200MCG]",0,SG_PASAR_POSTOP_INFO,"NEUROBION  TABLET [VIT B1 100MG, B6 200MG, B12 200MCG]",1308738,,
"NEUROBION  TABLET [VIT B1 100MG, B6 200MG, B12 200MCG]",0,SG_PASAR_POSTOP_INFO,"NEUROBION  TABLET [VIT B1 100MG, B6 200MG, B12 200MCG]",1353228,,
"NEUROBION  TABLET [VIT B1 100MG, B6 200MG, B12 200MCG]",0,SG_PASAR_POSTOP_INFO,"NEUROBION  TABLET [VIT B1 100MG, B6 200MG, B12 200MCG]",19137312,,
NEUROGEN-E TABLET,0,SG_PASAR_POSTOP_INFO,NEUROGEN-E TABLET,19009540,,
NEUROGEN-E TABLET,0,SG_PASAR_POSTOP_INFO,NEUROGEN-E TABLET,1353228,,
NEUROGEN-E TABLET,0,SG_PASAR_POSTOP_INFO,NEUROGEN-E TABLET,1308738,,
NEUROGEN-E TABLET,0,SG_PASAR_POSTOP_INFO,NEUROGEN-E TABLET,19137312,,
"NIF-TEN CAPSULE [ATENOLOL 50MG, NIFEDIPINE SR 20MG]",0,SG_PASAR_POSTOP_INFO,"NIF-TEN CAPSULE [ATENOLOL 50MG, NIFEDIPINE SR 20MG]",1318853,,
"NIF-TEN CAPSULE [ATENOLOL 50MG, NIFEDIPINE SR 20MG]",0,SG_PASAR_POSTOP_INFO,"NIF-TEN CAPSULE [ATENOLOL 50MG, NIFEDIPINE SR 20MG]",1314002,,
NIFEDIPINE LA CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,NIFEDIPINE LA CAPSULE/TABLET,1318853,,
NIFEDIPINE LA TABLET,0,SG_PASAR_POSTOP_INFO,NIFEDIPINE LA TABLET,1318853,,
NIMODIPINE  TABLET,0,SG_PASAR_POSTOP_INFO,NIMODIPINE  TABLET,1319133,,
NOREPINEPHRINE [NORADRENALINE] INJECTION,0,SG_PASAR_POSTOP_INFO,NOREPINEPHRINE [NORADRENALINE] INJECTION,1321341,,
NORTRIPTYLINE CAPSULE/TABLET,0,SG_PASAR_POSTOP_INFO,NORTRIPTYLINE CAPSULE/TABLET,721724,,
"NOVOMIX 30 FLEXPEN [ASPART 30%, PROTAMINE ASPART 70%]",0,SG_PASAR_POSTOP_INFO,"NOVOMIX 30 FLEXPEN [ASPART 30%, PROTAMINE ASPART 70%]",1531601,,
"NOVOMIX 30 FLEXPEN [ASPART 30%, PROTAMINE ASPART 70%]",0,SG_PASAR_POSTOP_INFO,"NOVOMIX 30 FLEXPEN [ASPART 30%, PROTAMINE ASPART 70%]",35198096,,
NOVORAPID [INSULIN ASPART] FLEXPEN,0,SG_PASAR_POSTOP_INFO,NOVORAPID [INSULIN ASPART] FLEXPEN,35198096,,
"NYSTATIN 100,000 UNIT/ML SUSPENSION",0,SG_PASAR_POSTOP_INFO,"NYSTATIN 100,000 UNIT/ML SUSPENSION",922570,,
OCTENIDINE MOUTHWASH,0,SG_PASAR_POSTOP_INFO,OCTENIDINE MOUTHWASH,1366603,,
OCTENIDINE NASAL GEL,0,SG_PASAR_POSTOP_INFO,OCTENIDINE NASAL GEL,1366603,,
OCTREOTIDE  INJECTION,0,SG_PASAR_POSTOP_INFO,OCTREOTIDE  INJECTION,1522957,,
OLANZAPINE ORODISPERSIBLE TABLET,0,SG_PASAR_POSTOP_INFO,OLANZAPINE ORODISPERSIBLE TABLET,785788,,
OLIVE OIL,0,SG_PASAR_POSTOP_INFO,OLIVE OIL,42900448,,
OMEGA-3 FISH OIL CAPSULE,0,SG_PASAR_POSTOP_INFO,OMEGA-3 FISH OIL CAPSULE,35200165,,
OMEPRAZOLE   CAPSULE,0,SG_PASAR_POSTOP_INFO,OMEPRAZOLE   CAPSULE,923645,,
OMEPRAZOLE INJECTION,0,SG_PASAR_POSTOP_INFO,OMEPRAZOLE INJECTION,923645,,
ONDANSETRON  TABLET,0,SG_PASAR_POSTOP_INFO,ONDANSETRON  TABLET,1000560,,
ONDANSETRON INJECTION,0,SG_PASAR_POSTOP_INFO,ONDANSETRON INJECTION,1000560,,
ORAL REHYDRATION SALTS ORAL POWDER,0,SG_PASAR_POSTOP_INFO,ORAL REHYDRATION SALTS ORAL POWDER,0,,
ORALSEVEN MOISTURISING MOUTH GEL,0,SG_PASAR_POSTOP_INFO,ORALSEVEN MOISTURISING MOUTH GEL,0,,
ORALSEVEN MOISTURISING MOUTHWASH,0,SG_PASAR_POSTOP_INFO,ORALSEVEN MOISTURISING MOUTHWASH,0,,
OTHER MEDICATION,0,SG_PASAR_POSTOP_INFO,OTHER MEDICATION,0,,
OXANDROLONE TABLET,0,SG_PASAR_POSTOP_INFO,OXANDROLONE TABLET,1524769,,
OXYBUTYNIN CHLORIDE TABLET,0,SG_PASAR_POSTOP_INFO,OXYBUTYNIN CHLORIDE TABLET,918906,,
OXYCODONE HCL SOLUTION,0,SG_PASAR_POSTOP_INFO,OXYCODONE HCL SOLUTION,1124957,,
OXYMETAZOLINE HCL 0.05% NOSE DROP,0,SG_PASAR_POSTOP_INFO,OXYMETAZOLINE HCL 0.05% NOSE DROP,925636,,
OXYNORM [OXYCODONE HCL]  CAPSULE,0,SG_PASAR_POSTOP_INFO,OXYNORM [OXYCODONE HCL]  CAPSULE,1124957,,
"PANADEINE TABLET [PARACETAMOL 500MG, CODEINE 8MG]",0,SG_PASAR_POSTOP_INFO,"PANADEINE TABLET [PARACETAMOL 500MG, CODEINE 8MG]",1201620,,
"PANADEINE TABLET [PARACETAMOL 500MG, CODEINE 8MG]",0,SG_PASAR_POSTOP_INFO,"PANADEINE TABLET [PARACETAMOL 500MG, CODEINE 8MG]",1125315,,
"PANCREATIN 150MG [CREON 10,000] CAPSULE",0,SG_PASAR_POSTOP_INFO,"PANCREATIN 150MG [CREON 10,000] CAPSULE",926487,,
PARACETAMOL   TABLET,0,SG_PASAR_POSTOP_INFO,PARACETAMOL   TABLET,1125315,,
PARACETAMOL INJECTION,0,SG_PASAR_POSTOP_INFO,PARACETAMOL INJECTION,1125315,,
PARECOXIB INJECTION,0,SG_PASAR_POSTOP_INFO,PARECOXIB INJECTION,19003570,,
PCA FENTANYL,0,SG_PASAR_POSTOP_INFO,PCA FENTANYL,1154029,,
PCA MORPHINE,0,SG_PASAR_POSTOP_INFO,PCA MORPHINE,1110410,,
PENTOXIFYLLINE SR  TABLET,0,SG_PASAR_POSTOP_INFO,PENTOXIFYLLINE SR  TABLET,1331247,,
PERINDOPRIL ERBUMINE [TERT-BUTYLAMINE] TABLET,0,SG_PASAR_POSTOP_INFO,PERINDOPRIL ERBUMINE [TERT-BUTYLAMINE] TABLET,1373225,,
PETHIDINE HCL INJECTION,0,SG_PASAR_POSTOP_INFO,PETHIDINE HCL INJECTION,1102527,,
PHENYLEPHRINE HCL INJECTION,0,SG_PASAR_POSTOP_INFO,PHENYLEPHRINE HCL INJECTION,1135766,,
PHYTOMENADIONE [VITAMIN K]  INJECTION,0,SG_PASAR_POSTOP_INFO,PHYTOMENADIONE [VITAMIN K]  INJECTION,19044727,,
PLASMALYTE-A INFUSION,0,SG_PASAR_POSTOP_INFO,PLASMALYTE-A INFUSION,19092849,,
PLASMALYTE-A INFUSION,0,SG_PASAR_POSTOP_INFO,PLASMALYTE-A INFUSION,19049105,,
PLASMALYTE-A INFUSION,0,SG_PASAR_POSTOP_INFO,PLASMALYTE-A INFUSION,19077884,,
PLASMALYTE-A INFUSION,0,SG_PASAR_POSTOP_INFO,PLASMALYTE-A INFUSION,967823,,
PLASMALYTE-A INFUSION,0,SG_PASAR_POSTOP_INFO,PLASMALYTE-A INFUSION,19078092,,
POLYMYXIN B INJECTION,0,SG_PASAR_POSTOP_INFO,POLYMYXIN B INJECTION,948582,,
POTASSIUM CHLORIDE  SR TABLET,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE  SR TABLET,19049105,,
POTASSIUM CHLORIDE (500MG/5ML) MIXTURE,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (500MG/5ML) MIXTURE,19049105,,
POTASSIUM CHLORIDE (PREMIXED IN D5) 10MMOL/500ML INFUSION,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (PREMIXED IN D5) 10MMOL/500ML INFUSION,19049105,,
POTASSIUM CHLORIDE (PREMIXED IN D5) 10MMOL/500ML INFUSION,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (PREMIXED IN D5) 10MMOL/500ML INFUSION,1560524,,
POTASSIUM CHLORIDE (PREMIXED IN NACL 0.9%) 10MMOL/500ML INFUSION,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (PREMIXED IN NACL 0.9%) 10MMOL/500ML INFUSION,19049105,,
POTASSIUM CHLORIDE (PREMIXED IN NACL 0.9%) 10MMOL/500ML INFUSION,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (PREMIXED IN NACL 0.9%) 10MMOL/500ML INFUSION,967823,,
POTASSIUM CHLORIDE (PREMIXED IN WFI) 10MMOL/100ML INFUSION,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (PREMIXED IN WFI) 10MMOL/100ML INFUSION,19049105,,
POTASSIUM CHLORIDE (PREMIXED IN WFI) 20MMOL/100ML INFUSION,0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE (PREMIXED IN WFI) 20MMOL/100ML INFUSION,19049105,,
POTASSIUM CHLORIDE CONCENTRATED 7.45% (1MMOL/ML) INJECTION (CRRT),0,SG_PASAR_POSTOP_INFO,POTASSIUM CHLORIDE CONCENTRATED 7.45% (1MMOL/ML) INJECTION (CRRT),19049105,,
POTASSIUM CITRATE 30% MIXTURE,0,SG_PASAR_POSTOP_INFO,POTASSIUM CITRATE 30% MIXTURE,976545,,
POTASSIUM DIHYDROGEN PHOSPHATE (1MMOL/ML) INJECTION,0,SG_PASAR_POSTOP_INFO,POTASSIUM DIHYDROGEN PHOSPHATE (1MMOL/ML) INJECTION,36929207,,
POTASSIUM DIHYDROGEN PHOSPHATE (1MMOL/ML) INJECTION (CRRT),0,SG_PASAR_POSTOP_INFO,POTASSIUM DIHYDROGEN PHOSPHATE (1MMOL/ML) INJECTION (CRRT),36929207,,
POTASSIUM PERMANGANATE 0.1% EXT SOLUTION,0,SG_PASAR_POSTOP_INFO,POTASSIUM PERMANGANATE 0.1% EXT SOLUTION,19135788,,
PRAZOSIN TABLET,0,SG_PASAR_POSTOP_INFO,PRAZOSIN TABLET,1350489,,
PREDNISOLONE  TABLET,0,SG_PASAR_POSTOP_INFO,PREDNISOLONE  TABLET,1550557,,
PREDNISOLONE ACETATE [PRED FORTE] 1% EYE DROP,0,SG_PASAR_POSTOP_INFO,PREDNISOLONE ACETATE [PRED FORTE] 1% EYE DROP,1550557,,
PREGABALIN CAPSULE,0,SG_PASAR_POSTOP_INFO,PREGABALIN CAPSULE,734354,,
PRENATAL VITAMIN TABLET,0,SG_PASAR_POSTOP_INFO,PRENATAL VITAMIN TABLET,36878782,,
"PRINCI-B FORT TABLET [VIT B1 250MG, B6 250MG, B12 1,000MCG]",0,SG_PASAR_POSTOP_INFO,"PRINCI-B FORT TABLET [VIT B1 250MG, B6 250MG, B12 1,000MCG]",19137312,,
"PRINCI-B FORT TABLET [VIT B1 250MG, B6 250MG, B12 1,000MCG]",0,SG_PASAR_POSTOP_INFO,"PRINCI-B FORT TABLET [VIT B1 250MG, B6 250MG, B12 1,000MCG]",1353228,,
"PRINCI-B FORT TABLET [VIT B1 250MG, B6 250MG, B12 1,000MCG]",0,SG_PASAR_POSTOP_INFO,"PRINCI-B FORT TABLET [VIT B1 250MG, B6 250MG, B12 1,000MCG]",1308738,,
PROBIOTICS 112.5 BILLION CAPSULE,0,SG_PASAR_POSTOP_INFO,PROBIOTICS 112.5 BILLION CAPSULE,36118947,,
PROBIOTICS 112.5 BILLION CAPSULE,0,SG_PASAR_POSTOP_INFO,PROBIOTICS 112.5 BILLION CAPSULE,36118942,,
PROBIOTICS 112.5 BILLION CAPSULE,0,SG_PASAR_POSTOP_INFO,PROBIOTICS 112.5 BILLION CAPSULE,1759196,,
PROCHLORPERAZINE MALEATE TABLET,0,SG_PASAR_POSTOP_INFO,PROCHLORPERAZINE MALEATE TABLET,752061,,
"PROCODIN SYRUP [PROMETHAZINE 3.6MG/5ML, CODEINE 9MG/5ML]",0,SG_PASAR_POSTOP_INFO,"PROCODIN SYRUP [PROMETHAZINE 3.6MG/5ML, CODEINE 9MG/5ML]",1153013,,
"PROCODIN SYRUP [PROMETHAZINE 3.6MG/5ML, CODEINE 9MG/5ML]",0,SG_PASAR_POSTOP_INFO,"PROCODIN SYRUP [PROMETHAZINE 3.6MG/5ML, CODEINE 9MG/5ML]",1201620,,
PROGRAF [TACROLIMUS] CAPSULE,0,SG_PASAR_POSTOP_INFO,PROGRAF [TACROLIMUS] CAPSULE,950637,,
PROPANTHELINE BR TABLET,0,SG_PASAR_POSTOP_INFO,PROPANTHELINE BR TABLET,953391,,
PROPOFOL INJECTION,0,SG_PASAR_POSTOP_INFO,PROPOFOL INJECTION,753626,,
PROPRANOLOL HCL  TABLET,0,SG_PASAR_POSTOP_INFO,PROPRANOLOL HCL  TABLET,1353766,,
PROTEIN SUPPLEMENT POWDER,0,SG_PASAR_POSTOP_INFO,PROTEIN SUPPLEMENT POWDER,40798859,,
PYRIDOSTIGMINE BR TABLET,0,SG_PASAR_POSTOP_INFO,PYRIDOSTIGMINE BR TABLET,759740,,
PYRIDOXINE HCL  [VITAMIN B6] TABLET,0,SG_PASAR_POSTOP_INFO,PYRIDOXINE HCL  [VITAMIN B6] TABLET,19005046,,
QUETIAPINE TABLET,0,SG_PASAR_POSTOP_INFO,QUETIAPINE TABLET,766814,,
QV CREAM 100G,0,SG_PASAR_POSTOP_INFO,QV CREAM 100G,0,,
QV CREAM 500G,0,SG_PASAR_POSTOP_INFO,QV CREAM 500G,0,,
RANITIDINE INJECTION,0,SG_PASAR_POSTOP_INFO,RANITIDINE INJECTION,961047,,
RECORMON [EPOETIN BETA] INJECTION,0,SG_PASAR_POSTOP_INFO,RECORMON [EPOETIN BETA] INJECTION,19001311,,
REMIFENTANIL INJECTION,0,SG_PASAR_POSTOP_INFO,REMIFENTANIL INJECTION,19016749,,
RENAL VITAMIN TABLET,0,SG_PASAR_POSTOP_INFO,RENAL VITAMIN TABLET,36878782,,
RETAIL ITEMS,0,SG_PASAR_POSTOP_INFO,RETAIL ITEMS,0,,
RIFAMPICIN CAPSULE,0,SG_PASAR_POSTOP_INFO,RIFAMPICIN CAPSULE,1763204,,
RIFAXIMIN TABLET,0,SG_PASAR_POSTOP_INFO,RIFAXIMIN TABLET,1735947,,
RISPERIDONE  TABLET,0,SG_PASAR_POSTOP_INFO,RISPERIDONE  TABLET,735979,,
RIVAROXABAN TABLET,0,SG_PASAR_POSTOP_INFO,RIVAROXABAN TABLET,40241331,,
ROPIVACAINE HCL 1% (10MG/ML) INJECTION,0,SG_PASAR_POSTOP_INFO,ROPIVACAINE HCL 1% (10MG/ML) INJECTION,1136487,,
ROSUVASTATIN TABLET,0,SG_PASAR_POSTOP_INFO,ROSUVASTATIN TABLET,1510813,,
SALBUTAMOL 0.5% NEB SOLUTION,0,SG_PASAR_POSTOP_INFO,SALBUTAMOL 0.5% NEB SOLUTION,1154343,,
SALBUTAMOL 100MCG INHALER,0,SG_PASAR_POSTOP_INFO,SALBUTAMOL 100MCG INHALER,1154343,,
SANGOBION [FERROUS GLUCONATE COMPOUND] CAPSULE,0,SG_PASAR_POSTOP_INFO,SANGOBION [FERROUS GLUCONATE COMPOUND] CAPSULE,1396012,,
SANGOBION [FERROUS GLUCONATE COMPOUND] CAPSULE,0,SG_PASAR_POSTOP_INFO,SANGOBION [FERROUS GLUCONATE COMPOUND] CAPSULE,36878782,,
"SELENIUM AND VITAMIN A, C, E TABLET",0,SG_PASAR_POSTOP_INFO,"SELENIUM AND VITAMIN A, C, E TABLET",966282,,
"SELENIUM AND VITAMIN A, C, E TABLET",0,SG_PASAR_POSTOP_INFO,"SELENIUM AND VITAMIN A, C, E TABLET",19008339,,
"SELENIUM AND VITAMIN A, C, E TABLET",0,SG_PASAR_POSTOP_INFO,"SELENIUM AND VITAMIN A, C, E TABLET",19009540,,
"SELENIUM AND VITAMIN A, C, E TABLET",0,SG_PASAR_POSTOP_INFO,"SELENIUM AND VITAMIN A, C, E TABLET",19011773,,
SENNOSIDES 7.5MG TABLET,0,SG_PASAR_POSTOP_INFO,SENNOSIDES 7.5MG TABLET,19115055,,
"SERETIDE 25/ 50 EVOHALER [SALMETEROL, FLUTICASONE]",0,SG_PASAR_POSTOP_INFO,"SERETIDE 25/ 50 EVOHALER [SALMETEROL, FLUTICASONE]",1137529,,
"SERETIDE 25/ 50 EVOHALER [SALMETEROL, FLUTICASONE]",0,SG_PASAR_POSTOP_INFO,"SERETIDE 25/ 50 EVOHALER [SALMETEROL, FLUTICASONE]",1149380,,
"SERETIDE 25/125 EVOHALER [SALMETEROL, FLUTICASONE]",0,SG_PASAR_POSTOP_INFO,"SERETIDE 25/125 EVOHALER [SALMETEROL, FLUTICASONE]",1137529,,
"SERETIDE 25/125 EVOHALER [SALMETEROL, FLUTICASONE]",0,SG_PASAR_POSTOP_INFO,"SERETIDE 25/125 EVOHALER [SALMETEROL, FLUTICASONE]",1149380,,
"SERETIDE 25/250 EVOHALER [SALMETEROL, FLUTICASONE]",0,SG_PASAR_POSTOP_INFO,"SERETIDE 25/250 EVOHALER [SALMETEROL, FLUTICASONE]",1137529,,
"SERETIDE 25/250 EVOHALER [SALMETEROL, FLUTICASONE]",0,SG_PASAR_POSTOP_INFO,"SERETIDE 25/250 EVOHALER [SALMETEROL, FLUTICASONE]",1149380,,
SEVELAMER CARBONATE TABLET,0,SG_PASAR_POSTOP_INFO,SEVELAMER CARBONATE TABLET,952004,,
SILDENAFIL  TABLET,0,SG_PASAR_POSTOP_INFO,SILDENAFIL  TABLET,1316262,,
