source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"SC104T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, VARIOUS LESIONS, TRACHEOSTOMY",44783799,,,,
"SC700B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHOSCOPY, INSERTION OF PROSTHESIS",4177056,,,,
"SC700L",0,SG_PASAR_INTRAOP_SURGERY,"LARYNX, LARYNGEAL MASK AIRWAY",4314149,,,,
"SC700T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, CATHETER BLOCKAGE, IMAGING GUIDED CATHETER CHANGE / CATHETER ADJUSTMENT / CHECK TUBE",37152703,,,,
"SC701L",0,SG_PASAR_INTRAOP_SURGERY,"Lung, Various lesions, Pneumonectomy/ Lobectomy, Thoracoscopic or Robotic",4100718,,,,
"SC702B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHUS/LUNG,  TRANSBRONCHIAL NEEDLE ASPIRATION OF MEDIASTINAL LYMPH NODES, WITH OR WITHOUT ENDOBRO",605789,,,,
"SC702L",0,SG_PASAR_INTRAOP_SURGERY,"LUNG, MASSIVE HEMOPTYSIS, BRONCHIAL ARTERY EMBOLISATION",4049667,,,,
"SC702P",0,SG_PASAR_INTRAOP_SURGERY,"LUNG, PULMONARY ENDARTERECTOMY WITH CARDIOPULMONARY BYPASS ",4194238,,,,
"SC702T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, EVACUATION OF RETAINED HAEMOTHORAX (OPEN AND THORASCOPIC) ",46287208,,,,
"SC703B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHOSCOPY WITH/WITHOUT BIOPSY",4032404,,,,
"SC703T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, MEDIASTINUM, MEDIASTINOSCOPY WITH/WITHOUT BIOPSY",4128302,,,,
"SC704B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHOSCOPY WITH BIOPSY, BRONCHOALVEOLAR LAVAGE",4287484,,,,
"SC705B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHOSCOPY, BLIND TRANSBRONCHIAL LUNG BIOPSY FOR DIFFUSE DISEASE ",4085734,,,,
"SC705T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, RESUSCITATIVE TRAUMA THORACOTOMY (HAEMOSTASIS, DAMAGE CONTROL, ORGAN REPAIR)",4234471,,,,
"SC706B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHUS/LUNG, BRONCHOSCOPY, TARGETED TRANSBRONCHIAL LUNG BIOPSY FOR FOCAL LESIONS (IMAGING-GUIDED)",4085734,,,,
"SC706T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, RIBS, OPEN FIXATION OF RIB FRACTURES (>3 RIBS)",4234766,,,,
"SC707B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHOSCOPY, WITH DILATATION OF TRACHEAL AND BRONCHIAL STRICTURE",4338088,,,,
"SC707T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, RIBS, OPEN FIXATION OF RIB FRACTURES (1 - 3 RIBS) ",4234766,,,,
"SC708T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, PERICARDIAL WINDOW CREATION",4238653,,,,
"SC709T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, MIS DECORTICATION ",4009772,,,,
"SC710T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, THORACOSCOPIC PLEURODESIS BILATERAL",4244210,,,,
"SC711T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, MIS THYMECTOMY ",4265165,,,,
"SC712T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, THORACOSCOPY FOR PLEURODESIS",4244210,,,,
"SC713T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, TRAUMA RELOOK THORACOTOMY (INCLUDES HAEMOSTASIS, REMOVAL OF PACKS)",40491027,,,,
"SC714T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, THORACOSCOPY, WITH/WITHOUT DIVISION OF PLEURAL ADHESIONS",4073393,,,,
"SC715T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, EFFUSION / FLUID / ABSCESS COLLECTION, IMAGING GUIDED PERCUTANEOUS DRAINAGE CATHETER INSERTI",46270832,,,,
"SC716T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, PLEURAL EFFUSION, ASPIRATION",4345343,,,,
"SC717T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, TUMOUR (MEDIASTINAL), COMPLEX RESECTION",37109504,,,,
"SC718T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, IMAGING GUIDED PERCUTANEOUS BIOPSY ",46270833,,,,
"SC719T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, ENDOTRACHEAL INTUBATION",4013354,,,,
"SC720T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, ENDOTRACHEAL INTUBATION RAPID SEQUENCE INDUCTION",4082997,,,,
"SC721T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, TRACHEOSTOMY, REPLACEMENT",4331311,,,,
"SC722T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, TRACHEOSTOMY, REVISION AND REINSERTION",2745483,,,,
"SC723T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA/BRONCHUS, STRICTURE, IMAGING GUIDED BALLOON DILATATION",4049985,,,,
"SC724T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA/BRONCHUS, STRICTURE, IMAGING GUIDED STENT PLACEMENT ",4304209,,,,
"SC726L",0,SG_PASAR_INTRAOP_SURGERY,"LUNG, VARIOUS LESIONS, ROBOTIC COMPLEX LUNG RESECTION WITH MEDIASTINUM LYMPH NODE DISSECTION",4239071,,,,
"SC800B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHUS, FOREIGN BODY, REMOVAL VIA BRONCHOTOMY",4240941,,,,
"SC800D",0,SG_PASAR_INTRAOP_SURGERY,"DIAPHRAGM, TUMOR, EXCISION",4272242,,,,
"SC800L",0,SG_PASAR_INTRAOP_SURGERY,"LUNG, VARIOUS LESIONS, PNEUMONECTOMY/LOBECTOMY/SEGMENTAL RESECTION, OPEN",4230250,,,,
"SC800T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, EMPYEMA, RESECTION OF RIB AND OPEN DRAINAGE",4114316,,,,
"SC801B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHUS, VARIOUS LESIONS, BRONCHOPLASTIC PROCEDURE",4313292,,,,
"SC801D",0,SG_PASAR_INTRAOP_SURGERY,"DIAPHRAGM, TUMOR, EXCISION WITH WEDGE RESECTION OF LUNG",4337034,,,,
"SC801L",0,SG_PASAR_INTRAOP_SURGERY,"LUNG, VARIOUS LESIONS, REPEAT/MULTIPLE/COMPLEX RESECTIONS",2106823,,,,
"SC801T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, MEDIASTINAL LESIONS, CERVICAL EXPLORATION WITH/WITHOUT BIOPSY",4076567,,,,
"SC802B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHUS/TRACHEA, VARIOUS LESIONS, LASER APPLICATION",4192131,,,,
"SC802L",0,SG_PASAR_INTRAOP_SURGERY,"LUNG, VARIOUS LESIONS, WEDGE RESECTION",4069074,,,,
"SC802T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, PECTUS EXCAVATUM/PECTUS CARINATUM, RADICAL CORRECTION",4299797,,,,
"SC804T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, TUMOUR (MEDIASTINAL), RESECTION",4084965,,,,
"SC805T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, CHEST WALL RESECTION AND MAJOR RECONSTRUCTION ",4224012,,,,
"SC806T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, CHEST WALL RESECTION AND MINOR RECONSTRUCTION",4003384,,,,
"SC807T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, INTERCOSTAL DRAIN (INSERTION WITHOUT RESECTION OF RIB)",4141919,,,,
"SC808T",0,SG_PASAR_INTRAOP_SURGERY,"Thorax, Various Lesions, Intrathoracic Operation On Lungs/Bronchial Tree/Mediastinum ",4141937,,,,
"SC809T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, THORACOPLASTY (COMPLETE)",4032130,,,,
"SC810T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, THORACOPLASTY (IN STAGES) - EACH STAGE ",4032130,,,,
"SC811T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, THORACOTOMY (EXPLORATION) WITH/WITHOUT BIOPSY",4073393,,,,
"SC812T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, THORACOTOMY FOR PLEURECTOMY/PLEURODESIS/ ENUCLEATION  HYDATID CYSTS",4079730,,,,
"SC813T",0,SG_PASAR_INTRAOP_SURGERY,"THORAX, VARIOUS LESIONS, THORACOTOMY WITH PULMONARY DECORTICATION",4231506,,,,
"SC814T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, FOREIGN BODY, REMOVAL",4032408,,,,
"SC815T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, TRACHEO-ESOPHAGEAL FISTULA, LIGATION AND DIVISION",4028507,,,,
"SC816T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, VARIOUS LESIONS, TRACHEA RECONSTRUCTION",4002398,,,,
"SC817T",0,SG_PASAR_INTRAOP_SURGERY,"TRACHEA, VARIOUS LESIONS, TRACHEOSTOMY",44783799,,,,
"SC818B",0,SG_PASAR_INTRAOP_SURGERY,"BRONCHUS, VARIOUS LESIONS, BRONCHIAL THERMOPLASTY / BRONCHUS RADIOFREQUENCY ABLATION",604322,,,,
"SD001V",0,SG_PASAR_INTRAOP_SURGERY,"VASCULAR SYSTEM, VARIOUS LESIONS, INSERTION OF TENCKHOFF CATHETER",4181966,,,,
"SD016H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, CORONARY DISEASE, CORONARY ARTERY BYPASS GRAFT (3 OR LESS)",4336464,,,,
"SD034H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VALVULAR DISEASE, OPEN HEART SURGERY ON MORE THAN ONE VALVE/INVO",4094240,,,,
"SD109A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, BY-PASS/GRAFT",4020466,,,,
"SD310V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, BYPASS/GRAFT",4168166,,,,
"SD700A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, ANEURYSM, JUXTARENAL TYPE",4049675,,,,
"SD700B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, DEFECT, MAJOR GRAFTS (MULTIPLE) ",4054559,,,,
"SD700V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN (SMALL), INJURY, REPAIR (SINGLE)",4290670,,,,
"SD701A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, RUPTURED  AORTIC ANEURYSM (THORACIC OR ABDOMINAL), ENDO-VASCULAR AORTIC REPAIR (EVAR)",40480196,,,,
"SD701B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS (LARGE), DISRUPTION/OBSTRUCTION, REPAIR WITH AUTOGENOUS VEIN GRAFTING",4339542,,,,
"SD701V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, PSEUDOANEURYSM, THROMBIN INJECTION",4233179,,,,
"SD702A",0,SG_PASAR_INTRAOP_SURGERY,"AORTIC DISSECTION, ENDOVASCULAR FENESTRATION ",40489435,,,,
"SD702B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS-UMBILICAL, VARIOUS LESIONS, CATHETERISATION/CANNULATION",4164522,,,,
"SD702H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, AUTOMATIC IMPLANTABLE CARDIOVERTER DEFIBRILLATOR (AICD)/PACEMAKER LEAD EXTRACTION",4191948,,,,
"SD702V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITY, HIGH LIGATION AND COMPLETE STRIPPING/EXCISION OF LONG/LONG & SHORT SAPHENOUS VEIN ",4237585,,,,
"SD703A",0,SG_PASAR_INTRAOP_SURGERY,"AORTIC DISSECTION, ENDOVASCULAR STENT GRAFT REPAIR",37158115,,,,
"SD703B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, HICKMAN LINE INSERTION",2110520,,,,
"SD703H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, AUTOMATIC IMPLANTABLE CARDIOVERTER DEFRIBRILLATOR DUAL CHAMBER (INCLUSIVE OF DEFIBRILLATION T",4191948,,,,
"SD704A",0,SG_PASAR_INTRAOP_SURGERY,"ARRHYTHMIA SURGERY MAZE (INCLUDES THE MINI-MAZE PROCEDURE WITH RADIOFREQUENCY CLAM) ",4051932,,,,
"SD704B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, ILIAC ANGIOPLASTY",4302652,,,,
"SD704V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN - CENTRAL VEINS (SUPERIOR VENA CAVA, BRACHIOCEPHALIC VEINS, INFERIOR VENA CAVA, ILIAC VEINS) VA",4290670,,,,
"SD705A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERIOVENOUS FISTULA GRAFT, THROMBECTOMY",4177047,,,,
"SD705B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, LOWER LIMB INTERVENTION, SUPERFICIAL FEMORAL ANGIOPLASTY",4049546,,,,
"SD705H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, AUTOMATIC IMPLANTABLE CARDIOVERTER DEFRIBRILLATOR SINGLE CHAMBER (INCLUSIVE OF DFT)",4191948,,,,
"SD706A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERIOVENOUS FISTULA, ANGIOGRAM",4299523,,,,
"SD706B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, PORTACATH, INSERTION",4181966,,,,
"SD706H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, BIVENT AUTOMATIC IMPLANTABLE CARDIOVERTER DEFRIBRILLATOR (INCLUSIVE OF DFT)",4191948,,,,
"SD706V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN - PERIPHERAL VEINS (UPPER / LOWER LIMBS / DIALYSIS ARTERIOVENUS FISTULA/ARTERIOVENUS GRAFT FIST",4225219,,,,
"SD707A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERIOVENOUS FISTULA, ANGIOPLASTY WITH/WITHOUT STENTING",4051176,,,,
"SD707B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, PORTACATH, REMOVAL",2726050,,,,
"SD707V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, (SPIDER VEINS), INJECTION <3 HAND-SIZE AREA",2823036,,,,
"SD708A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERIOVENOUS FISTULA, LIGATION OF SIDE BRANCH",4092634,,,,
"SD708B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, PULMONARY EMBOLECTOMY",4296462,,,,
"SD708V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, CATHETER BLOCKAGE, FIBRINSHEATH STRIPPING",44789947,,,,
"SD709A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERIOVENOUS FISTULA, SYNTHETIC GRAFT",4092634,,,,
"SD709V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, CATHETER BLOCKAGE, IMAGING GUIDED CATHETER CHANGE / CATHETER ADJUSTMENT",4078442,,,,
"SD710A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY - LARGE, INJURY, REPAIR WITH GRAFTING",4233093,,,,
"SD710H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, DEFIBRILLATION",4050571,,,,
"SD710V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, STENOSIS / OCCLUSION, PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA), DIFFICULT",4184298,,,,
"SD711A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY - SMALL, INJURY, REPAIR (MULTIPLE)",4311041,,,,
"SD711B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, SAPHENOUS VEIN, HARVEST, MINIMALLY INVASIVE ENDOSCOPIC ",37016844,,,,
"SD711V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, STENOSIS / OCCLUSION, PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA), SIMPLE ",4184298,,,,
"SD712A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY - SMALL, INJURY, REPAIR (SINGLE)",4311041,,,,
"SD712B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, VASCULAR SYSTEM, VARIOUS LESIONS, INSERTION OF TENCKHOFF CATHETER",4164278,,,,
"SD712V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, THROMBOSIS, PERCUTANEOUS CATHETER DIRECTED THROMBOLYSIS, WITH OR WITHOUT ANGIOPLASTY / STENTIN",4172361,,,,
"SD713A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, BYPASS, ABOVE/BELOW-KNEE WITH VEIN",4338257,,,,
"SD713B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, VASCULAR SYSTEM, VARIOUS LESIONS, REMOVAL OF TENCKHOFF CATHETER ",4304476,,,,
"SD713V",0,SG_PASAR_INTRAOP_SURGERY,"Vein, Varicose Veins, Imaging Guided Endovenous Laser Treatment, 1 Leg ",40492036,,,,
"SD714A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, BYPASS, DISTAL LEG/PEDAL WITH VEIN",2108036,,,,
"SD714V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSE VEINS, IMAGING GUIDED ENDOVENOUS LASER TREATMENT, 2 LEGS",40492036,,,,
"SD715A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, BYPASS, VISCERAL, MULTIPLE ",4336464,,,,
"SD715V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITIES (RECURRENT) SURGERY",4328484,,,,
"SD716A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, BYPASS, VISCERAL, SINGLE",4336464,,,,
"SD716H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, HEART BLOCK/ARRHYTHMIA, INSERTION OF DUAL CHAMBER PACEMAKER (PERMANENT)",40485437,,,,
"SD716V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARICOSITIES, ENDOVASCULAR LASER TREATMENT (1 LEG)",4166760,,,,
"SD717A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, FEMORAL ARTERY ANGIOPLASTY",4295012,,,,
"SD717H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, REPLACEMENT OF PACEMAKER",40479859,,,,
"SD717V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, BLEEDING VARICOSITIES/VASCULAR MALFORMATION, IMAGE GUIDED SCLEROTHERAPY INJECTION ",36716948,,,,
"SD718A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, PLACEMENT ARTERIAL (PA) LINE INSERTION ",4213288,,,,
"SD718H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, IMPLANT OF EPICARDIAL LEADS FOR PERMANENT PACEMAKERS",40487117,,,,
"SD718V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, ENDOVASCULAR STENT GRAFT / COVERED STENT PLACEMENT",40479651,,,,
"SD719A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, STENOSIS / OCCLUSION, PERCUTANEOUS ATHERECTOMY (MECHANICAL OR  LASER)",4190630,,,,
"SD719H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, IMPLANTATION OF MECHANICAL HEART DEVICE (LEFT VENTRICULAR ASSIST DEVICE IMPLANT)",45763688,,,,
"SD720A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, STENOSIS / OCCLUSION, PERCUTANEOUS TRANSLUMINAL ANGIOPLASTY (PTA), DIFFICULT (EG SUBINTIMAL ",4237121,,,,
"SD720V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, IMAGING GUIDED INSERTION OF NON TUNNELLED CENTRAL VENOUS CATHETER",42709988,,,,
"SD721A",0,SG_PASAR_INTRAOP_SURGERY,"Artery, Stenosis / Occlusion, Percutaneous Transluminal Angioplasty (PTA), Simple ",4184298,,,,
"SD721H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, LUNG, EXTRA CORPOREAL MEMBRANE OXYGENATION",4052536,,,,
"SD721V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, IMAGING GUIDED INSERTION OF TUNNELLED CENTRAL VENOUS CATHETER",40482732,,,,
"SD722A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, THROMBOSIS, PERCUTANEOUS CATHETER DIRECTED THROMBOLYSIS, WITH OR WITHOUT ANGIOPLASTY / STENT",4172360,,,,
"SD722H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, OFF PUMP CORONARY ARTERY BYPASS GRAFT ",4336464,,,,
"SD722V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, IMAGING GUIDED PERIPHERAL INSERTION OF CENTRAL CATHETER (PICC)",4194123,,,,
"SD723V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, IMAGING GUIDED VENOUS PORT INSERTION",4232245,,,,
"SD724V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, INSERTION OF INFERIOR VENA CAVAL FILTER",4162246,,,,
"SD725A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, DIAGNOSTIC ANGIOGRAM OF MULTIPLE VESSELS",4299523,,,,
"SD725V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLISATION OF MORE THAN 2 VESSELS",4079155,,,,
"SD726A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, DIAGNOSTIC ANGIOGRAM USING MICROCATHETER",4299523,,,,
"SD726H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, ROBOTIC SURGERY - FOR CABG, MITRAL VALVE REPAIR, THYMECTOMY AND ATRIAL SEPTAL DEFECT (ASD)",4012932,,,,
"SD726V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLIZATION OF 1 TO 2 VESSELS",2110518,,,,
"SD727A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, ENDOVASCULAR STENT GRAFT / COVERED STENT PLACEMENT ",40479651,,,,
"SD727V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, RETRIEVAL OF INFERIOR VENA CAVAL FILTER",4052388,,,,
"SD728A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, ENDOVASCULAR STENT PLACEMENT",4181955,,,,
"SD728V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN,(SPIDER VEINS), INJECTION 3 OR MORE HAND-SIZE AREA",2762112,,,,
"SD729A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, FLUSH AORTOGRAM OR SINGLE VESSEL DIAGNOSTIC ANGIOGRAM ",4299523,,,,
"SD729V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN, VARIOUS LESIONS, ENDOVASCULAR STENT PLACEMENT",4181955,,,,
"SD730A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLISATION OF 1 TO 2 VESSELS",4184298,,,,
"SD731A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY, VARIOUS LESIONS, PERCUTANEOUS TRANSCATHETER EMBOLISATION OF MORE THAN 2 VESSELS",4184298,,,,
"SD731H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, VALVE (REPAIR / REPLACEMENT) - 1 VALVE",4145119,,,,
"SD732A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-PSEUDOANEURYSM, EXCISION AND LIGATION",4260968,,,,
"SD732H",0,SG_PASAR_INTRAOP_SURGERY,"Heart, Valve (Repair / Replacement) - more than 1 Valve ",4145119,,,,
"SD733A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-PSEUDOANEURYSM, EXCISION AND PATCH REPAIR",4260968,,,,
"SD733H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, SEPTAL DEFECTS (ATRIAL/VENTRICULAR)/PATENT FORAMEN OVALE (PFO) DEFECT CLOSURE ",4199899,,,,
"SD734A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-PSEUDOANEURYSM, THROMBIN INJECTION",4233179,,,,
"SD735A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-VISCERAL, STENOSIS, ANGIOPLASTY OF VISCERAL ARTERY",4050128,,,,
"SD736A",0,SG_PASAR_INTRAOP_SURGERY,"ARTERY-VISCERAL, STENOSIS, STENTING ",4304209,,,,
"SD737A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, TRANSCATHETER AORTIC VALVE OR CLIP IMPLANTATION WITH / WITHOUT TEE GUIDANCE (ANY APPROACH)",36676805,,,,
"SD738A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, THORACIC AORTIC ANEURYSM, THORACIC ENDOVASCULAR ANEURYSM REPAIR (TEVAR)",44793144,,,,
"SD739A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, THORACOABDOMINAL AORTIC ANEURYSM, ENDOVASCULAR ANEURYSM REPAIR (EVAR) ",40480196,,,,
"SD740H",0,SG_PASAR_INTRAOP_SURGERY,"HEART, LEFT ATRIAL APPENDAGE CLOSURE WITH / WITHOUT WATCHMAN DEVICE IMPLANTATION ",37208174,,,,
"SD741A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, TOTAL ARCH REPLACEMENT",44783222,,,,
"SD741B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, VASCULAR INTERVENTION, RADIOLOGY, INTRAVASCULAR FOREIGN BODY RETRIEVAL",4047015,,,,
"SD742H",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, VASCULAR INTERVENTION, RADIOLOGY, INTRAVASCULAR FOREIGN BODY RETRIEVAL",4047015,,,,
"SD800A",0,SG_PASAR_INTRAOP_SURGERY,"AORTA, ABDOMINAL AORTIC ANEURYSM, EXCISION AND INSERTION OF GRAFT",4052253,,,,
"SD800B",0,SG_PASAR_INTRAOP_SURGERY,"BLOOD VESSELS, REACTIONARY/SECONDARY HEMORRHAGE AFTER MINOR OPERATION, HEMOSTASIS",4168088,,,,
"SD800H",0,SG_PASAR_INTRAOP_SURGERY,"HEART (GREAT VESSELS), VARIOUS LESIONS, INTRATHORACIC OPERATION",2725704,,,,
"SD800V",0,SG_PASAR_INTRAOP_SURGERY,"VEIN (DISTAL EXTREMITY/DIGIT), VARIOUS LESIONS, MICROVASCULAR REPAIR",4139594,,,,
"SD800Z",0,SG_PASAR_INTRAOP_SURGERY,"ORGAN PROCUREMENT COSTS: HEART",4156932,,,,
